J,K,N,p,seed,sim,runtime,identifiable,branch
25,5,10,0.1,1,0,0.0009431466460227966,1,4
25,5,10,0.1,1,1,0.0031691230833530426,1,6
25,5,10,0.1,1,2,0.00045095616951584816,0,2
25,5,10,0.1,1,3,0.0027037840336561203,1,6
25,5,10,0.1,1,4,0.000431072898209095,1,4
25,5,10,0.1,1,5,0.00032896269112825394,0,-1
25,5,10,0.1,1,6,0.00045590102672576904,0,2
25,5,10,0.1,1,7,0.0003210180439054966,0,-1
25,5,10,0.1,1,8,0.0003091171383857727,0,-1
25,5,10,0.1,1,9,0.00046803103759884834,0,2
25,5,10,0.1,0,0,0.0004061879590153694,0,-1
25,5,10,0.1,0,1,0.00037309201434254646,0,-1
25,5,10,0.1,0,2,0.000371457077562809,0,-1
25,5,10,0.1,0,3,0.0034209638833999634,1,6
25,5,10,0.1,0,4,0.0003407238982617855,0,-1
25,5,10,0.1,0,5,0.0004932768642902374,1,4
25,5,10,0.1,0,6,0.0004746769554913044,0,2
25,5,10,0.1,0,7,0.0030059819109737873,1,6
25,5,10,0.1,0,8,0.0003410917706787586,0,-1
25,5,10,0.1,0,9,0.0004674815572798252,1,4
25,5,10,0.1,2,0,0.0005476661026477814,1,4
25,5,10,0.1,2,1,0.0005240458995103836,0,2
25,5,10,0.1,2,2,0.0003608791157603264,0,-1
25,5,10,0.1,2,3,0.003122498746961355,1,6
25,5,10,0.1,2,4,0.0029913303442299366,1,6
25,5,10,0.1,2,5,0.0004889378324151039,0,2
25,5,10,0.1,2,6,0.00048138387501239777,0,2
25,5,10,0.1,2,7,0.0003747977316379547,0,0
25,5,10,0.1,2,8,0.0032531339675188065,1,6
25,5,10,0.1,2,9,0.00047106482088565826,1,4
25,5,10,0.1,3,0,0.00037502171471714973,0,-1
25,5,10,0.1,3,1,0.00034649064764380455,0,-1
25,5,10,0.1,3,2,0.0009241839870810509,1,4
25,5,10,0.1,3,3,0.00044465670362114906,1,4
25,5,10,0.1,3,4,0.0005337372422218323,0,2
25,5,10,0.1,3,5,0.0003251410089433193,0,-1
25,5,10,0.1,3,6,0.00044245505705475807,1,4
25,5,10,0.1,4,0,0.003626608056947589,1,6
25,5,10,0.1,3,7,0.003208742942661047,1,6
25,5,10,0.1,4,1,0.0004451521672308445,1,4
25,5,10,0.1,3,8,0.0004917760379612446,0,2
25,5,10,0.1,4,2,0.0005089121405035257,0,2
25,5,10,0.1,3,9,0.0004300558939576149,1,4
25,5,10,0.1,4,3,0.0027576389256864786,1,6
25,5,10,0.1,4,4,0.00043169502168893814,1,4
25,5,10,0.1,4,5,0.00045837718062102795,0,2
25,5,10,0.1,4,6,0.003327867016196251,1,6
25,5,10,0.1,4,7,0.00033118296414613724,0,-1
25,5,10,0.1,4,8,0.002603231929242611,1,6
25,5,10,0.1,4,9,0.0025977070908993483,1,6
25,5,10,0.1,5,0,0.0005448129959404469,1,4
25,5,10,0.1,5,1,0.00044998014345765114,1,4
25,5,10,0.1,5,2,0.0003789309412240982,0,-1
25,5,10,0.1,5,3,0.0031854892149567604,1,6
25,5,10,0.1,5,4,0.0005021467804908752,0,2
25,5,10,0.1,5,5,0.0004691961221396923,0,2
25,5,10,0.1,5,6,0.00043941009789705276,0,2
25,5,10,0.1,5,7,0.0004231017082929611,1,4
25,5,10,0.1,5,8,0.00041371164843440056,0,2
25,5,10,0.1,5,9,0.003433927893638611,1,6
25,5,10,0.1,7,0,0.0005347314290702343,0,2
25,5,10,0.1,7,1,0.0003649238497018814,0,-1
25,5,10,0.1,7,2,0.00035497499629855156,0,-1
25,5,10,0.1,7,3,0.0005006459541618824,1,4
25,5,10,0.1,7,4,0.0004182988777756691,0,-1
25,5,10,0.1,7,5,0.0003169160336256027,0,-1
25,5,10,0.1,7,6,0.0004418613389134407,0,2
25,5,10,0.1,7,7,0.00043539702892303467,1,4
25,5,10,0.1,7,8,0.0004570488817989826,0,2
25,5,10,0.1,7,9,0.00042179832234978676,1,4
25,5,10,0.1,6,0,0.0005522840656340122,1,4
25,5,10,0.1,6,1,0.0004846579395234585,0,2
25,5,10,0.1,6,2,0.0004674638621509075,1,4
25,5,10,0.1,6,3,0.0005549709312617779,0,2
25,5,10,0.1,6,4,0.0003524338826537132,0,-1
25,5,10,0.1,6,5,0.00044394098222255707,1,4
25,5,10,0.1,6,6,0.0004296121187508106,1,4
25,5,10,0.1,6,7,0.0004537729546427727,0,2
25,5,10,0.1,6,8,0.00042150914669036865,1,4
25,5,10,0.1,6,9,0.00047526881098747253,0,2
25,5,10,0.1,8,0,0.0003960789181292057,0,-1
25,5,10,0.1,8,1,0.0004110783338546753,0,-1
25,5,10,0.1,8,2,0.0047479430213570595,1,6
25,5,10,0.1,8,3,0.0003795619122684002,0,-1
25,5,10,0.1,8,4,0.00046794209629297256,0,2
25,5,10,0.1,8,5,0.0003519440069794655,0,-1
25,5,10,0.1,8,6,0.00033647380769252777,0,-1
25,5,10,0.1,8,7,0.0004981411620974541,1,4
25,5,10,0.1,8,8,0.0003418000414967537,0,-1
25,5,10,0.1,8,9,0.000460261944681406,1,4
25,5,10,0.1,9,0,0.0005421610549092293,1,4
25,5,10,0.1,9,1,0.00036049121990799904,0,-1
25,5,10,0.1,9,2,0.0004771184176206589,0,2
25,5,10,0.1,9,3,0.0004925113171339035,1,4
25,5,10,0.1,9,4,0.0003518052399158478,0,-1
25,5,10,0.1,9,5,0.00043070223182439804,1,4
25,5,10,0.1,10,0,0.00036844704300165176,0,-1
25,5,10,0.1,9,7,0.0003318609669804573,0,-1
25,5,10,0.1,10,1,0.0005049481987953186,0,2
25,5,10,0.1,9,8,0.0004418180324137211,0,2
25,5,10,0.1,10,2,0.0003531179390847683,0,-1
25,5,10,0.1,9,9,0.000431685708463192,1,4
25,5,10,0.1,10,3,0.00048787379637360573,0,2
25,5,10,0.1,10,4,0.000323382206261158,0,-1
25,5,10,0.1,10,5,0.0004912810400128365,0,2
25,5,10,0.1,10,6,0.0005035451613366604,1,4
25,5,10,0.1,10,7,0.00042858393862843513,1,4
25,5,10,0.1,10,8,0.0004458860494196415,0,2
25,5,10,0.1,10,9,0.0003355680964887142,0,-1
25,5,10,0.1,11,0,0.00060235895216465,1,4
25,5,10,0.1,11,1,0.003219983074814081,1,6
25,5,10,0.1,11,2,0.00035019777715206146,0,-1
25,5,10,0.1,11,3,0.0004930752329528332,1,4
25,5,10,0.1,11,4,0.0005216863937675953,0,2
25,5,10,0.1,11,5,0.00032360199838876724,0,-1
25,5,10,0.1,11,6,0.0004924428649246693,0,2
25,5,10,0.1,11,7,0.00033173710107803345,0,-1
25,5,10,0.1,11,8,0.0004884214140474796,1,4
25,5,10,0.1,11,9,0.0032401541247963905,1,6
25,5,10,0.1,13,0,0.0005466858856379986,1,4
25,5,10,0.1,13,1,0.0004522455856204033,1,4
25,5,10,0.1,13,2,0.0004926612600684166,0,2
25,5,10,0.1,13,3,0.0032180659472942352,1,6
25,5,10,0.1,13,4,0.0003585680387914181,0,-1
25,5,10,0.1,13,5,0.000427252147346735,1,4
25,5,10,0.1,13,6,0.00041314680129289627,1,4
25,5,10,0.1,12,0,0.00045723700895905495,0,0
25,5,10,0.1,13,8,0.00041282735764980316,1,4
25,5,10,0.1,12,1,0.0005493508651852608,0,2
25,5,10,0.1,13,9,0.0004096291959285736,1,4
25,5,10,0.1,12,2,0.00047980016097426414,0,2
25,5,10,0.1,12,3,0.000603310763835907,1,4
25,5,10,0.1,12,4,0.0003492790274322033,0,-1
25,5,10,0.1,12,5,0.00045031728222966194,0,2
25,5,10,0.1,12,6,0.003860360011458397,1,6
25,5,10,0.1,12,7,0.00043620867654681206,0,2
25,5,10,0.1,12,8,0.00032668234780430794,0,-1
25,5,10,0.1,12,9,0.0003503700718283653,0,-1
25,5,10,0.1,14,0,0.0005564470775425434,1,4
25,5,10,0.1,14,1,0.0003540460020303726,0,-1
25,5,10,0.1,14,2,0.003099614754319191,1,6
25,5,10,0.1,14,3,0.0004290989600121975,1,4
25,5,10,0.1,14,4,0.0004723011516034603,0,2
25,5,10,0.1,14,5,0.00042183371260762215,1,4
25,5,10,0.1,14,6,0.0004755612462759018,0,2
25,5,10,0.1,14,7,0.00032651517540216446,0,-1
25,5,10,0.1,14,8,0.003493858966976404,1,6
25,5,10,0.1,14,9,0.00031605595722794533,0,-1
25,5,10,0.1,15,0,0.0009403740987181664,1,4
25,5,10,0.1,15,1,0.0003640390932559967,0,-1
25,5,10,0.1,15,2,0.0005232347175478935,0,2
25,5,10,0.1,15,3,0.0005652131512761116,0,2
25,5,10,0.1,15,4,0.00029640039429068565,0,-1
25,5,10,0.1,15,5,0.0004321807064116001,0,2
25,5,10,0.1,15,6,0.00033487193286418915,0,-1
25,5,10,0.1,15,7,0.003109459765255451,1,6
25,5,10,0.1,15,8,0.00047211721539497375,0,2
25,5,10,0.1,15,9,0.0004994049668312073,0,2
25,5,10,0.1,17,0,0.0003602285869419575,0,-1
25,5,10,0.1,17,1,0.00355667807161808,1,6
25,5,10,0.1,17,2,0.00046341726556420326,0,2
25,5,10,0.1,17,3,0.000506930984556675,0,2
25,5,10,0.1,17,4,0.00029315007850527763,0,-1
25,5,10,0.1,17,5,0.0003199828788638115,0,-1
25,5,10,0.1,17,6,0.00032798899337649345,0,-1
25,5,10,0.1,17,7,0.00030641257762908936,0,-1
25,5,10,0.1,17,8,0.00029067788273096085,0,-1
25,5,10,0.1,17,9,0.0004308391362428665,1,4
25,5,10,0.1,16,0,0.0005134940147399902,0,2
25,5,10,0.1,16,1,0.0004948358982801437,1,4
25,5,10,0.1,16,2,0.0003455262631177902,0,-1
25,5,10,0.1,16,3,0.00036174384877085686,0,-1
25,5,10,0.1,16,4,0.0003881738521158695,0,-1
25,5,10,0.1,16,5,0.00043086055666208267,1,4
25,5,10,0.1,16,6,0.003020566888153553,1,6
25,5,10,0.1,16,7,0.0004203999415040016,1,4
25,5,10,0.1,16,8,0.0004622768610715866,0,2
25,5,10,0.1,16,9,0.0002958602271974087,0,-1
25,5,10,0.1,18,0,0.0005855588242411613,0,2
25,5,10,0.1,18,1,0.000491162296384573,0,2
25,5,10,0.1,18,2,0.00034239795058965683,0,-1
25,5,10,0.1,18,3,0.00033944007009267807,0,-1
25,5,10,0.1,18,4,0.000550784170627594,1,4
25,5,10,0.1,18,5,0.00045840395614504814,0,2
25,5,10,0.1,18,6,0.0003116382285952568,0,-1
25,5,10,0.1,18,7,0.0004385281354188919,0,2
25,5,10,0.1,18,8,0.00031948694959282875,0,-1
25,5,10,0.1,18,9,0.0004952833987772465,0,2
25,5,10,0.1,20,0,0.00035374797880649567,0,-1
25,5,10,0.1,20,1,0.0005253548733890057,1,4
25,5,10,0.1,20,2,0.00044041872024536133,1,4
25,5,10,0.1,20,3,0.0005167252384126186,0,2
25,5,10,0.1,20,4,0.0004325169138610363,1,4
25,5,10,0.1,20,5,0.0004239738918840885,0,2
25,5,10,0.1,20,6,0.00032348698005080223,0,-1
25,5,10,0.1,20,7,0.0004559941589832306,0,2
25,5,10,0.1,20,8,0.0003031915985047817,0,-1
25,5,10,0.1,20,9,0.0003372686915099621,0,-1
25,5,10,0.1,19,0,0.0005487361922860146,1,4
25,5,10,0.1,19,1,0.0003387145698070526,0,-1
25,5,10,0.1,19,2,0.0003530588001012802,0,-1
25,5,10,0.1,19,3,0.00033453991636633873,0,-1
25,5,10,0.1,19,4,0.00031704409047961235,0,-1
25,5,10,0.1,19,5,0.0005167187191545963,1,4
25,5,10,0.1,19,6,0.00031502172350883484,0,-1
25,5,10,0.1,19,7,0.0003129187971353531,0,-1
25,5,10,0.1,19,8,0.00044288719072937965,1,4
25,5,10,0.1,19,9,0.0031626978889107704,1,6
25,5,10,0.1,22,0,0.0030142744071781635,1,6

25,5,10,0.1,21,1,0.0005404544062912464,0,2
25,5,10,0.1,22,1,0.0004381118342280388,1,4
25,5,10,0.1,21,2,0.0004875906743109226,0,2
25,5,10,0.1,22,2,0.0003602849319577217,0,-1
25,5,10,0.1,22,3,0.00045742467045783997,0,2
25,5,10,0.1,21,4,0.00041140615940093994,0,-1
25,5,10,0.1,21,5,0.0005260948091745377,1,4
25,5,10,0.1,21,6,0.000486886128783226,0,2
25,5,10,0.1,21,7,0.00031693093478679657,0,-1
25,5,10,0.1,21,8,0.0004317411221563816,0,2
25,5,10,0.1,21,9,0.00032155169174075127,0,-1
25,5,10,0.1,22,4,0.0003372342325747013,0,-1
25,5,10,0.1,22,5,0.0004582880064845085,0,2
25,5,10,0.1,22,6,0.0038056732155382633,1,6
25,5,10,0.1,22,7,0.00041826721280813217,1,4
25,5,10,0.1,22,8,0.00047004222869873047,0,2
25,5,10,0.1,22,9,0.0004266006872057915,0,2
25,5,10,0.1,23,0,0.0005127605982124805,0,2
25,5,10,0.1,23,1,0.000514832790941,1,4
25,5,10,0.1,23,2,0.00034759286791086197,0,-1
25,5,10,0.1,23,3,0.0003498569130897522,0,-1
25,5,10,0.1,23,4,0.0005277041345834732,0,2
25,5,10,0.1,23,5,0.0004961732774972916,0,2
25,5,10,0.1,23,6,0.0004558758810162544,1,4
25,5,10,0.1,23,7,0.0030808858573436737,1,6
25,5,10,0.1,23,8,0.0004382636398077011,1,4
25,5,10,0.1,23,9,0.002780396956950426,1,6
25,5,10,0.1,24,0,0.0005737720057368279,1,4
25,5,10,0.1,24,1,0.0004724496975541115,1,4
25,5,10,0.1,24,2,0.000432371161878109,1,4
25,5,10,0.1,24,3,0.0004220469854772091,0,-1
25,5,10,0.1,24,4,0.0004385760985314846,1,4
25,5,10,0.1,24,5,0.00045158807188272476,0,2
25,5,10,0.1,24,6,0.0004725479520857334,0,2
25,5,10,0.1,24,7,0.0004255250096321106,1,4
25,5,10,0.1,24,8,0.00044934405013918877,0,2
25,5,10,0.1,24,9,0.00044034840539097786,1,4
25,5,10,0.1,26,0,0.003244795836508274,1,6
25,5,10,0.1,26,1,0.0004466190002858639,1,4
25,5,10,0.1,26,2,0.0003921077586710453,0,0
25,5,10,0.1,26,3,0.00046350108459591866,0,2
25,5,10,0.1,26,4,0.0003531831316649914,0,-1
25,5,10,0.1,26,5,0.0004278547130525112,1,4
25,5,10,0.1,26,6,0.00041496939957141876,1,4
25,5,10,0.1,26,7,0.0004942002706229687,0,2
25,5,10,0.1,26,8,0.0004194891080260277,1,4
25,5,10,0.1,26,9,0.00047685531899333,0,2
25,5,10,0.1,25,0,0.00037483731284737587,0,-1
25,5,10,0.1,25,1,0.0004386371001601219,0,0
25,5,10,0.1,25,2,0.0004745940677821636,0,2
25,5,10,0.1,25,3,0.0005658632144331932,1,4
25,5,10,0.1,25,4,0.00032359035685658455,0,-1
25,5,10,0.1,25,5,0.0004550078883767128,0,2
25,5,10,0.1,25,6,0.0003416799008846283,0,-1
25,5,10,0.1,25,7,0.00032347626984119415,0,-1
25,5,10,0.1,25,8,0.00044816499575972557,1,4
25,5,10,0.1,25,9,0.00032007182016968727,0,-1
25,5,10,0.1,27,0,0.0005397181957960129,1,4
25,5,10,0.1,27,1,0.003767292946577072,1,6
25,5,10,0.1,27,2,0.0004305779002606869,1,4
25,5,10,0.1,27,3,0.0003215707838535309,0,-1
25,5,10,0.1,27,4,0.000426475889980793,1,4
25,5,10,0.1,27,5,0.00045414874330163,0,2
25,5,10,0.1,27,6,0.0030730650760233402,1,6
25,5,10,0.1,27,7,0.0004277033731341362,1,4
25,5,10,0.1,27,8,0.00040879007428884506,1,4
25,5,10,0.1,27,9,0.000319852028042078,0,-1
25,5,10,0.1,28,0,0.0010047312825918198,1,4
25,5,10,0.1,28,1,0.0004797480069100857,1,4
25,5,10,0.1,28,2,0.0003815172240138054,0,-1
25,5,10,0.1,28,3,0.0003537568263709545,0,-1
25,5,10,0.1,28,4,0.0004324978217482567,0,-1
25,5,10,0.1,28,5,0.0004703560844063759,1,4
25,5,10,0.1,28,6,0.0004921173676848412,0,2
25,5,10,0.1,28,7,0.0004801088944077492,0,2
25,5,10,0.1,28,8,0.0004460359923541546,1,4
25,5,10,0.1,28,9,0.0003201649524271488,0,-1
25,5,10,0.1,29,0,0.0005493229255080223,1,4
25,5,10,0.1,29,1,0.0005225990898907185,0,2
25,5,10,0.1,29,2,0.0003292658366262913,0,-1
25,5,10,0.1,29,3,0.0004989760927855968,1,4
25,5,10,0.1,29,4,0.0003077881410717964,0,-1
25,5,10,0.1,29,5,0.00031765736639499664,0,-1
25,5,10,0.1,29,6,0.00032183295115828514,0,-1
25,5,10,0.1,29,7,0.0004878728650510311,0,2
25,5,10,0.1,29,8,0.0004349770024418831,1,4
25,5,10,0.1,29,9,0.0003057722933590412,0,-1
25,5,10,0.1,30,0,0.0005541746504604816,1,4
25,5,10,0.1,30,1,0.00038278382271528244,0,-1
25,5,10,0.1,30,2,0.0004450860433280468,1,4
25,5,10,0.1,30,3,0.0005024471320211887,1,4
25,5,10,0.1,30,4,0.00043353810906410217,1,4
25,5,10,0.1,30,5,0.0004196171648800373,1,4
25,5,10,0.1,30,6,0.00034256838262081146,0,-1
25,5,10,0.1,30,7,0.00042752502486109734,1,4
25,5,10,0.1,30,8,0.0030120681039988995,1,6
25,5,10,0.1,30,9,0.00043519213795661926,1,4
25,5,10,0.1,31,0,0.0005736304447054863,0,2
25,5,10,0.1,31,1,0.0005463091656565666,1,4
25,5,10,0.1,31,2,0.003102934919297695,1,6
25,5,10,0.1,31,3,0.00035330886021256447,0,-1
25,5,10,0.1,31,4,0.0004464653320610523,1,4
25,5,10,0.1,31,5,0.0004387856461107731,1,4
25,5,10,0.1,31,6,0.0004222230054438114,1,4
25,5,10,0.1,31,7,0.0003341701813042164,0,-1
25,5,10,0.1,31,8,0.0004286887124180794,1,4
25,5,10,0.1,31,9,0.0004261387512087822,1,4
25,5,10,0.1,32,0,0.0003740801475942135,0,-1
25,5,10,0.1,32,1,0.000551294069737196,0,2
25,5,10,0.1,32,2,0.0004872111603617668,0,2
25,5,10,0.1,32,3,0.0004928582347929478,0,2
25,5,10,0.1,32,4,0.0006018178537487984,1,4
25,5,10,0.1,32,5,0.00040416419506073,0,0
25,5,10,0.1,32,6,0.0003336849622428417,0,-1
25,5,10,0.1,32,7,0.00048392219468951225,1,4
25,5,10,0.1,32,8,0.0004409449175000191,1,4
25,5,10,0.1,32,9,0.00034330273047089577,0,-1
25,5,10,0.1,34,0,0.0005728467367589474,1,4
25,5,10,0.1,34,1,0.0005113240331411362,0,2
25,5,10,0.1,34,2,0.0003399783745408058,0,-1
25,5,10,0.1,34,3,0.0005118870176374912,1,4
25,5,10,0.1,34,4,0.00033658789470791817,0,-1
25,5,10,0.1,34,5,0.0003207768313586712,0,-1
25,5,10,0.1,34,6,0.00044368719682097435,1,4
25,5,10,0.1,34,7,0.0004192064516246319,1,4
25,5,10,0.1,34,8,0.00032240524888038635,0,-1
25,5,10,0.1,34,9,0.00029200222343206406,0,-1
25,5,10,0.1,33,0,0.00039108097553253174,0,-1
25,5,10,0.1,33,1,0.0005022711120545864,0,2
25,5,10,0.1,33,2,0.0005269530229270458,0,2
25,5,10,0.1,33,3,0.0005754758603870869,1,4
25,5,10,0.1,33,4,0.0004455558955669403,1,4
25,5,10,0.1,33,5,0.0004421011544764042,0,2
25,5,10,0.1,33,6,0.0003312351182103157,0,-1
25,5,10,0.1,33,7,0.0030873310752213,1,6
25,5,10,0.1,33,8,0.0003390521742403507,0,-1
25,5,10,0.1,33,9,0.0003406149335205555,0,-1
25,5,10,0.1,35,0,0.0005392697639763355,1,4
25,5,10,0.1,35,1,0.00044594286009669304,1,4
25,5,10,0.1,35,2,0.0004165130667388439,1,4
25,5,10,0.1,35,3,0.00034730788320302963,0,-1
25,5,10,0.1,35,4,0.00048618530854582787,1,4
25,5,10,0.1,35,5,0.0004919897764921188,0,2
25,5,10,0.1,35,6,0.0004136287607252598,1,4
25,5,10,0.1,35,7,0.0005044289864599705,0,2
25,5,10,0.1,35,8,0.00044355960562825203,0,2
25,5,10,0.1,35,9,0.0004268842749297619,1,4
25,5,10,0.1,36,0,0.004294790793210268,1,6
25,5,10,0.1,36,1,0.0004943478852510452,0,2
25,5,10,0.1,36,2,0.00033617205917835236,0,-1
25,5,10,0.1,36,3,0.0003274697810411453,0,-1
25,5,10,0.1,36,4,0.00045430799946188927,1,4
25,5,10,0.1,36,5,0.00043111899867653847,1,4
25,5,10,0.1,36,6,0.00043414533138275146,0,2
25,5,10,0.1,36,7,0.00043779704719781876,1,4
25,5,10,0.1,36,8,0.00043064169585704803,1,4
