J,K,N,p,seed,sim,runtime,identifiable,branch
100,10,10,0.7,0,0,0.42145905271172523,1,6
100,10,10,0.7,0,1,0.5689467051997781,1,6
100,10,10,0.7,0,2,9.763124221935868,1,6
100,10,10,0.7,0,3,1.64877790492028,1,6
100,10,10,0.7,0,4,3.2863298151642084,1,6
100,10,10,0.7,0,5,0.38158466666936874,1,6
100,10,10,0.7,0,6,0.8181680347770452,1,6
100,10,10,0.7,0,7,2.1151500521227717,1,6
100,10,10,0.7,0,8,6.462793147191405,1,6
100,10,10,0.7,0,9,1.5725286742672324,1,6
100,10,10,0.7,1,0,1.6552552301436663,1,6
100,10,10,0.7,1,1,0.9125914331525564,1,6
100,10,10,0.7,3,0,4.170334774069488,1,6
100,10,10,0.7,1,2,2.5733672063797712,1,6
100,10,10,0.7,3,1,1.6074035177007318,1,6
100,10,10,0.7,1,3,0.8727698372676969,1,6
100,10,10,0.7,1,4,0.44150603376328945,1,6
100,10,10,0.7,3,2,1.09762445371598,1,6
100,10,10,0.7,3,3,0.300863778218627,1,6
100,10,10,0.7,1,5,0.7342492267489433,1,6
100,10,10,0.7,1,6,0.37984949816018343,1,6
100,10,10,0.7,3,4,0.7949858037754893,1,6
100,10,10,0.7,1,7,0.6711480468511581,1,6
100,10,10,0.7,3,5,0.8436813885346055,1,6
100,10,10,0.7,1,8,0.7732212450355291,1,6
100,10,10,0.7,3,6,1.0957474056631327,1,6
100,10,10,0.7,3,7,0.8442660374566913,1,6
100,10,10,0.7,2,0,11.249722019769251,1,6
100,10,10,0.7,3,8,0.8616636293008924,1,6
100,10,10,0.7,2,1,0.38571924716234207,1,6
100,10,10,0.7,2,2,0.4484837781637907,1,6
100,10,10,0.7,1,9,3.203587652184069,1,6
100,10,10,0.7,2,3,1.0938747292384505,1,6
100,10,10,0.7,3,9,2.9170507676899433,1,6
100,10,10,0.7,2,4,7.505981890484691,1,6
100,10,10,0.7,2,5,0.5797545490786433,1,6
100,10,10,0.7,2,6,0.3998272055760026,1,6
100,10,10,0.7,2,7,0.8888530284166336,1,6
100,10,10,0.7,2,8,0.7290171207860112,1,6
100,10,10,0.7,2,9,0.5435667084529996,1,6
100,10,10,0.7,6,0,0.3019185932353139,1,6
100,10,10,0.7,5,0,0.8947492949664593,1,6
100,10,10,0.7,4,0,0.7712106565013528,1,6
100,10,10,0.7,5,1,0.37063274066895247,1,6
100,10,10,0.7,6,1,1.172111907042563,1,6
100,10,10,0.7,4,1,0.6574718467891216,1,6
100,10,10,0.7,5,2,0.5928566427901387,1,6
100,10,10,0.7,4,2,1.1488786367699504,1,6
100,10,10,0.7,4,3,0.7882096152752638,1,6
100,10,10,0.7,5,3,1.9999060072004795,1,6
100,10,10,0.7,5,4,0.6019778093323112,1,6
100,10,10,0.7,5,5,1.6586774736642838,1,6
100,10,10,0.7,6,2,4.677065681666136,1,6
100,10,10,0.7,5,6,0.4808416720479727,1,6
100,10,10,0.7,6,3,0.6044501028954983,1,6
100,10,10,0.7,5,7,0.7217507511377335,1,6
100,10,10,0.7,6,4,1.6641827821731567,1,6
100,10,10,0.7,5,8,1.3027407573536038,1,6
100,10,10,0.7,6,5,0.5356469405815005,1,6
100,10,10,0.7,5,9,0.601730776950717,1,6
100,10,10,0.7,6,6,1.2238006237894297,1,6
100,10,10,0.7,6,7,0.3013678463175893,1,6
100,10,10,0.7,4,4,7.241501755081117,1,6
100,10,10,0.7,6,8,0.8847503121942282,1,6
100,10,10,0.7,6,9,0.5948067745193839,1,6
100,10,10,0.7,4,5,4.480361717753112,1,6
100,10,10,0.7,4,6,1.0590940648689866,1,6
100,10,10,0.7,4,7,0.45348414219915867,1,6
100,10,10,0.7,4,8,0.24967377725988626,1,6
100,10,10,0.7,4,9,1.6012227647006512,1,6
100,10,10,0.7,8,0,0.729994879104197,1,6
100,10,10,0.7,9,0,0.7754260413348675,1,6
100,10,10,0.7,8,1,1.5291765574365854,1,6
100,10,10,0.7,7,0,2.049435270950198,1,6
100,10,10,0.7,9,1,4.031895131804049,1,6
100,10,10,0.7,9,2,0.73831423278898,1,6
100,10,10,0.7,8,2,3.549878696911037,1,6
100,10,10,0.7,7,1,4.575755255296826,1,6
100,10,10,0.7,9,3,1.5019601127132773,1,6
100,10,10,0.7,9,4,0.5584491221234202,1,6
100,10,10,0.7,8,3,2.7443159874528646,1,6
100,10,10,0.7,7,2,4.263282720930874,1,6
100,10,10,0.7,8,4,2.666924713179469,1,6
100,10,10,0.7,7,3,0.6238404717296362,1,6
100,10,10,0.7,9,5,4.579234305769205,1,6
100,10,10,0.7,7,4,0.5058357277885079,1,6
100,10,10,0.7,9,6,0.5619909092783928,1,6
100,10,10,0.7,9,7,0.3009757976979017,1,6
100,10,10,0.7,7,5,0.7566387047991157,1,6
100,10,10,0.7,9,8,0.3028112454339862,1,6
100,10,10,0.7,9,9,0.5253503397107124,1,6
100,10,10,0.7,7,6,0.8992030071094632,1,6
100,10,10,0.7,8,5,3.4989529298618436,1,6
100,10,10,0.7,7,7,0.8094913261011243,1,6
100,10,10,0.7,7,8,0.5364704830572009,1,6
100,10,10,0.7,8,6,0.6793025098741055,1,6
100,10,10,0.7,7,9,2.163097131997347,1,6
100,10,10,0.7,8,7,2.406197104603052,1,6
100,10,10,0.7,8,8,1.4432803867384791,1,6
100,10,10,0.7,8,9,0.6764006102457643,1,6
100,10,10,0.7,10,0,0.3443522108718753,1,6
100,10,10,0.7,10,1,0.5195170035585761,1,6
100,10,10,0.7,11,0,2.359532649628818,1,6
100,10,10,0.7,10,2,2.000654488801956,1,6
100,10,10,0.7,11,1,1.0399521877989173,1,6
100,10,10,0.7,10,3,0.541084879077971,1,6
100,10,10,0.7,11,2,0.39990528021007776,1,6
100,10,10,0.7,11,3,2.15517929662019,1,6
100,10,10,0.7,11,4,0.35935809649527073,1,6
100,10,10,0.7,11,5,0.6669119438156486,1,6
100,10,10,0.7,11,6,1.0283699473366141,1,6
100,10,10,0.7,11,7,3.704976363107562,1,6
100,10,10,0.7,11,8,1.6120664421468973,1,6
100,10,10,0.7,10,4,10.005798554979265,1,6
100,10,10,0.7,10,5,0.3405699376016855,1,6
100,10,10,0.7,11,9,0.685838807374239,1,6
100,10,10,0.7,10,6,0.5974896540865302,1,6
100,10,10,0.7,10,7,7.375672983005643,1,6
100,10,10,0.7,10,8,0.9980455907061696,1,6
100,10,10,0.7,10,9,0.6468730056658387,1,6
100,10,10,0.7,12,0,0.7933906866237521,1,6
100,10,10,0.7,13,0,0.3508863942697644,1,6
100,10,10,0.7,15,0,2.162536460906267,1,6
100,10,10,0.7,14,0,2.591981594450772,1,6
100,10,10,0.7,15,1,0.3982957284897566,1,6
100,10,10,0.7,14,1,0.3247361183166504,1,6
100,10,10,0.7,15,2,0.3861205577850342,1,6
100,10,10,0.7,14,2,0.6346634300425649,1,6
100,10,10,0.7,15,3,0.4376515429466963,1,6
100,10,10,0.7,15,4,0.3470551408827305,1,6
100,10,10,0.7,13,1,2.6959744207561016,1,6
100,10,10,0.7,15,5,0.4926120610907674,1,6
100,10,10,0.7,14,3,1.0208853669464588,1,6
100,10,10,0.7,13,2,0.5354236364364624,1,6
100,10,10,0.7,15,6,0.3449833430349827,1,6
100,10,10,0.7,12,1,3.853754322975874,1,6
100,10,10,0.7,15,7,0.7932943254709244,1,6
100,10,10,0.7,14,4,2.2880451027303934,1,6
100,10,10,0.7,15,8,1.8721240852028131,1,6
100,10,10,0.7,12,2,2.4594113547354937,1,6
100,10,10,0.7,15,9,0.1978653222322464,1,6
100,10,10,0.7,13,3,2.9214427527040243,1,6
100,10,10,0.7,13,4,1.0206886725500226,1,6
100,10,10,0.7,12,3,1.3402960989624262,1,6
100,10,10,0.7,12,4,1.3215878140181303,1,6
100,10,10,0.7,14,5,3.6213804027065635,1,6
100,10,10,0.7,13,5,2.0899451561272144,1,6
100,10,10,0.7,12,5,0.6735852286219597,1,6
100,10,10,0.7,14,6,1.1436892123892903,1,6
100,10,10,0.7,14,7,0.9413521829992533,1,6
100,10,10,0.7,12,6,2.057279648259282,1,6
100,10,10,0.7,14,8,0.7560548540204763,1,6
100,10,10,0.7,12,7,0.3424458671361208,1,6
100,10,10,0.7,14,9,0.3812270062044263,1,6
100,10,10,0.7,12,8,0.5866786120459437,1,6
100,10,10,0.7,12,9,0.5760724321007729,1,6
100,10,10,0.7,13,6,5.087289532646537,1,6
100,10,10,0.7,13,7,0.6500665536150336,1,6
100,10,10,0.7,13,8,0.5550081478431821,1,6
100,10,10,0.7,13,9,1.6885953210294247,1,6
100,10,10,0.7,18,0,0.6765843657776713,1,6
100,10,10,0.7,17,0,0.6034868974238634,1,6
100,10,10,0.7,20,0,1.1412531500682235,1,6
100,10,10,0.7,18,1,0.6846206961199641,1,6
100,10,10,0.7,16,0,0.7082119062542915,1,6
100,10,10,0.7,16,1,0.5062209535390139,1,6
100,10,10,0.7,17,1,1.1557166753336787,1,6
100,10,10,0.7,20,1,1.8911650562658906,1,6
100,10,10,0.7,17,2,0.9686929602175951,1,6
100,10,10,0.7,18,2,1.7643841467797756,1,6
100,10,10,0.7,19,0,3.270401713438332,1,6
100,10,10,0.7,16,2,1.4291360080242157,1,6
100,10,10,0.7,16,3,0.5270314468070865,1,6
100,10,10,0.7,17,3,0.9377201860770583,1,6
100,10,10,0.7,17,4,0.853943201713264,1,6
100,10,10,0.7,16,4,1.1731792138889432,1,6
100,10,10,0.7,17,5,0.675841748714447,1,6
100,10,10,0.7,16,5,0.5109797073528171,1,6
100,10,10,0.7,20,2,2.7287967009469867,1,6
100,10,10,0.7,18,3,2.6975274700671434,1,6
100,10,10,0.7,16,6,0.5055949902161956,1,6
100,10,10,0.7,20,3,0.4964750846847892,1,6
100,10,10,0.7,16,7,0.3472195426002145,1,6
100,10,10,0.7,17,6,1.0103822210803628,1,6
100,10,10,0.7,16,8,0.40024673100560904,1,6
100,10,10,0.7,20,4,0.6334338849410415,1,6
100,10,10,0.7,17,7,0.6416949722915888,1,6
100,10,10,0.7,19,1,3.977706982754171,1,6
100,10,10,0.7,17,8,1.673496801406145,1,6
100,10,10,0.7,20,5,2.5507293920964003,1,6
100,10,10,0.7,16,9,2.6707158582285047,1,6
100,10,10,0.7,17,9,0.7899204324930906,1,6
100,10,10,0.7,20,6,0.3883732547983527,1,6
100,10,10,0.7,20,7,0.25612175092101097,1,6
100,10,10,0.7,19,2,2.8588698096573353,1,6
100,10,10,0.7,19,3,0.48389549273997545,1,6
100,10,10,0.7,19,4,0.6387358494102955,1,6
100,10,10,0.7,20,8,1.2859365306794643,1,6
100,10,10,0.7,19,5,0.8144144397228956,1,6
100,10,10,0.7,19,6,2.0521173430606723,1,6
100,10,10,0.7,20,9,2.828848261386156,1,6
100,10,10,0.7,18,4,9.374991113319993,1,6
100,10,10,0.7,18,5,0.47554590180516243,1,6
100,10,10,0.7,18,6,4.3880573427304626,1,6
100,10,10,0.7,18,7,0.2836220161989331,1,6
100,10,10,0.7,19,7,8.06453313305974,1,6
100,10,10,0.7,19,8,0.4786367677152157,1,6
100,10,10,0.7,18,8,3.5960520887747407,1,6
100,10,10,0.7,19,9,1.8465089946985245,1,6
100,10,10,0.7,18,9,4.8354695634916425,1,6
100,10,10,0.7,21,0,0.5640266491100192,1,6
100,10,10,0.7,21,1,0.29038939718157053,1,6
100,10,10,0.7,24,0,1.3073264816775918,1,6
100,10,10,0.7,22,0,2.0306518636643887,1,6
100,10,10,0.7,21,2,1.5307909669354558,1,6
100,10,10,0.7,25,0,2.5483405170962214,1,6
100,10,10,0.7,21,3,0.5056117782369256,1,6
100,10,10,0.7,25,1,0.5570944184437394,1,6
100,10,10,0.7,23,0,3.5363186886534095,1,6
100,10,10,0.7,23,1,0.2898626159876585,1,6
100,10,10,0.7,25,2,0.6629109280183911,1,6
100,10,10,0.7,21,4,1.0286226384341717,1,6
100,10,10,0.7,25,3,0.27112711779773235,1,6
100,10,10,0.7,22,1,2.5230754958465695,1,6
100,10,10,0.7,25,4,0.8142679305747151,1,6
100,10,10,0.7,21,5,1.2204829342663288,1,6
100,10,10,0.7,21,6,0.7837627679109573,1,6
100,10,10,0.7,25,5,1.2087443470954895,1,6
