J,K,N,p,seed,sim,runtime,identifiable,branch
30,15,10,0.6667,4,0,0.007284596562385559,0,2
30,15,10,0.6667,0,0,0.01065833680331707,0,3
30,15,10,0.6667,5,0,0.006792762782424688,0,2
30,15,10,0.6667,4,1,42.337504647672176,0,5
30,15,10,0.6667,6,0,14.913071878254414,0,5
30,15,10,0.6667,4,2,8.101317608729005,0,5
30,15,10,0.6667,5,1,25.43256657710299,0,5
30,15,10,0.6667,11,0,5.297000735998154,0,5
30,15,10,0.6667,10,0,9.592088819947094,0,5
30,15,10,0.6667,14,0,12.569615300002624,0,5
30,15,10,0.6667,14,1,3.537437758001033,0,5
30,15,10,0.6667,16,0,0.011327490210533142,0,3
30,15,10,0.6667,16,1,7.615969063714147,0,5
30,15,10,0.6667,18,0,9.678396252915263,0,5
30,15,10,0.6667,15,0,15.632425197400153,0,5
30,15,10,0.6667,18,1,8.419498945586383,0,5
30,15,10,0.6667,18,2,0.010407310910522938,0,3
30,15,10,0.6667,15,1,3.7537526804953814,0,5
30,15,10,0.6667,17,0,19.95116374641657,0,5
30,15,10,0.6667,14,2,36.19988222199754,0,5
30,15,10,0.6667,14,3,0.007064659999741707,0,2
30,15,10,0.6667,14,4,0.007983622999745421,0,3
30,15,10,0.6667,17,1,5.475641638040543,0,5
30,15,10,0.6667,18,3,7.715583736076951,0,5
30,15,10,0.6667,17,2,4.119251815602183,0,5
30,15,10,0.6667,17,3,0.0079996008425951,0,3
30,15,10,0.6667,23,0,0.004740053787827492,0,2
30,15,10,0.6667,22,0,0.00942736491560936,0,3
30,15,10,0.6667,23,1,0.006340997293591499,0,3
30,15,10,0.6667,23,2,7.318662583827972,0,5
30,15,10,0.6667,19,0,9.065646523609757,0,5
30,15,10,0.6667,13,0,72.01621669903398,0,5
30,15,10,0.6667,13,1,0.005290800705552101,0,2
30,15,10,0.6667,21,0,12.858316035941243,0,5
30,15,10,0.6667,21,1,0.009909924119710922,0,3
30,15,10,0.6667,21,2,0.0048276446759700775,0,2
30,15,10,0.6667,23,3,12.397937638685107,0,5
30,15,10,0.6667,16,2,44.693413872271776,0,5
30,15,10,0.6667,18,4,33.35545934177935,0,5
30,15,10,0.6667,19,1,20.67716547846794,0,5
30,15,10,0.6667,25,0,0.005312259308993816,0,2
30,15,10,0.6667,19,2,14.954846370965242,0,5
30,15,10,0.6667,19,3,0.005825474858283997,0,2
30,15,10,0.6667,24,0,16.96679670456797,0,5
30,15,10,0.6667,29,0,0.009817278012633324,0,3
30,15,10,0.6667,29,1,0.009709818288683891,0,3
30,15,10,0.6667,29,2,0.007412883453071117,0,3
30,15,10,0.6667,31,0,9.392407792038284,0,5
30,15,10,0.6667,26,0,45.137845342978835,0,5
30,15,10,0.6667,26,1,0.004620416089892387,0,2
30,15,10,0.6667,27,0,49.789947897195816,0,5
30,15,10,0.6667,27,1,0.0052563585340976715,0,2
30,15,10,0.6667,27,2,0.010111519135534763,0,3
30,15,10,0.6667,13,2,72.44319050759077,0,5
30,15,10,0.6667,13,3,0.007476387545466423,0,2
30,15,10,0.6667,13,4,0.005379367619752884,0,2
30,15,10,0.6667,13,5,4.0526386592537165,0,5
30,15,10,0.6667,13,6,0.007753994315862656,0,2
30,15,10,0.6667,34,0,0.006468223407864571,0,2
30,15,10,0.6667,34,1,0.005944110453128815,0,3
30,15,10,0.6667,26,2,24.9382287543267,0,5
30,15,10,0.6667,34,2,8.849893566220999,0,5
30,15,10,0.6667,26,3,1.614896722137928,0,5
