J,K,N,p,seed,sim,runtime,identifiable,branch
25,10,10,0.1,0,0,0.0009690606966614723,0,-1
25,10,10,0.1,0,1,0.0028458931483328342,0,2
25,10,10,0.1,0,2,0.0009968150407075882,0,0
25,10,10,0.1,0,3,0.001242161262780428,0,-1
25,10,10,0.1,0,4,0.00180891714990139,0,2
25,10,10,0.1,0,5,0.0016195010393857956,0,2
25,10,10,0.1,0,6,0.0013435441069304943,0,0
25,10,10,0.1,0,7,0.002282518893480301,0,2
25,10,10,0.1,1,0,0.0013336618430912495,0,0
25,10,10,0.1,1,1,0.0027147489599883556,0,2
25,10,10,0.1,0,8,0.10709557402879,1,6
25,10,10,0.1,0,9,0.0017658323049545288,0,2
25,10,10,0.1,1,2,0.12277875700965524,1,6
25,10,10,0.1,1,3,0.0012906547635793686,0,2
25,10,10,0.1,1,4,0.0013226759620010853,0,0
25,10,10,0.1,1,5,0.0024926280602812767,0,2
25,10,10,0.1,1,6,0.16749442089349031,1,6
25,10,10,0.1,1,7,0.16850588889792562,1,6
25,10,10,0.1,1,8,0.0007237694226205349,0,-1
25,10,10,0.1,1,9,0.0019264980219304562,0,2
25,10,10,0.1,3,0,0.001118869986385107,0,-1
25,10,10,0.1,3,1,0.000796229112893343,0,-1
25,10,10,0.1,3,2,0.0009045922197401524,0,0
25,10,10,0.1,3,3,0.0023129801265895367,0,2
25,10,10,0.1,3,4,0.001552825327962637,0,0
25,10,10,0.1,3,5,0.0011481237597763538,0,0
25,10,10,0.1,3,6,0.0008525438606739044,0,-1
25,10,10,0.1,3,7,0.0021675103344023228,0,2
25,10,10,0.1,3,8,0.0011650160886347294,0,-1
25,10,10,0.1,3,9,0.0011660270392894745,0,0
25,10,10,0.1,2,0,0.000909827183932066,0,-1
25,10,10,0.1,2,1,0.0017491239123046398,0,2
25,10,10,0.1,2,2,0.0012999540194869041,0,2
25,10,10,0.1,2,3,0.0010104309767484665,0,0
25,10,10,0.1,2,4,0.13496807031333447,1,6
25,10,10,0.1,2,5,0.0010524038225412369,0,0
