J,K,N,p,seed,sim,runtime,identifiable,branch
25,15,10,0.5,0,0,32.92743025789969,1,6
25,15,10,0.5,0,1,0.007046325132250786,0,2
25,15,10,0.5,2,0,20.648151404922828,1,6
25,15,10,0.5,2,1,28.13837992004119,1,6
25,15,10,0.5,2,2,11.21374989184551,1,6
25,15,10,0.5,2,3,0.006412866059690714,0,2
25,15,10,0.5,0,2,123.87382915895432,1,6
25,15,10,0.5,2,4,90.26643363013864,1,6
25,15,10,0.5,0,3,73.83490979997441,1,6
25,15,10,0.5,2,5,58.632614807924256,1,6
25,15,10,0.5,2,6,370.435034050839,1,6
25,15,10,0.5,2,7,15.55559782893397,1,6
25,15,10,0.5,3,0,513.9674411900342,1,6
25,15,10,0.5,3,1,3.4288878249935806,0,5
25,15,10,0.5,3,2,0.8331499309279025,0,5
25,15,10,0.5,0,4,653.6344672630075,1,6
25,15,10,0.5,0,5,0.005952588049694896,0,2
25,15,10,0.5,0,6,22.650203418917954,1,6
25,15,10,0.5,0,7,61.76000495092012,1,6
25,15,10,0.5,0,8,49.42640987201594,1,6
25,15,10,0.5,0,9,0.006800835020840168,0,2
25,15,10,0.5,3,3,554.0394026332069,1,6
25,15,10,0.5,3,4,86.28363262489438,1,6
25,15,10,0.5,3,5,12.83692219806835,1,6
25,15,10,0.5,3,6,0.007489253068342805,0,2
25,15,10,0.5,3,7,68.04462004778907,1,6
25,15,10,0.5,3,8,624.7622401670087,1,6
25,15,10,0.5,1,0,2012.9253186089918,1,6
25,15,10,0.5,1,1,0.005921608069911599,0,2
25,15,10,0.5,1,2,9.312849214067683,1,6
25,15,10,0.5,3,9,244.63300384301692,1,6
25,15,10,0.5,1,3,210.17944238800555,1,6
25,15,10,0.5,1,4,113.9787509709131,1,6
25,15,10,0.5,1,5,16.00960150687024,1,6
25,15,10,0.5,1,6,10.876894416986033,1,6
25,15,10,0.5,1,7,85.42656551580876,1,6
25,15,10,0.5,1,8,0.005179684143513441,0,2
25,15,10,0.5,1,9,54.549079465912655,1,6
25,15,10,0.5,6,0,346.3087070551701,1,6
25,15,10,0.5,6,1,0.007167462958022952,0,2
25,15,10,0.5,4,0,2248.6377234579995,1,6
25,15,10,0.5,6,2,469.15405219304375,1,6
25,15,10,0.5,2,8,3481.5209668730386,1,6
25,15,10,0.5,4,1,825.478847364895,1,6
25,15,10,0.5,4,2,130.265133213019,1,6
25,15,10,0.5,2,9,237.13390615512617,1,6
25,15,10,0.5,4,3,133.37715508113615,1,6
25,15,10,0.5,4,4,32.62456347583793,1,6
25,15,10,0.5,4,5,50.91953100007959,0,5
25,15,10,0.5,7,0,40.30522029311396,1,6
25,15,10,0.5,6,3,1131.277832221007,1,6
25,15,10,0.5,6,4,91.20362204499543,1,6
25,15,10,0.5,4,6,216.15134407696314,1,6
25,15,10,0.5,7,1,313.485495705856,1,6
25,15,10,0.5,7,2,103.51029737014323,1,6
25,15,10,0.5,7,3,0.00626841583289206,0,2
25,15,10,0.5,6,5,269.9951430389192,1,6
25,15,10,0.5,7,4,100.78038949682377,1,6
25,15,10,0.5,7,5,71.80105189187452,1,6
25,15,10,0.5,7,6,22.153587891021743,1,6
25,15,10,0.5,7,7,126.288288469892,1,6
25,15,10,0.5,4,7,1051.0731508161407,1,6
25,15,10,0.5,4,8,41.60688714706339,1,6
25,15,10,0.5,4,9,77.17553773196414,1,6
25,15,10,0.5,8,0,0.008809694088995457,0,2
25,15,10,0.5,8,1,244.22125884098932,1,6
25,15,10,0.5,8,2,57.07946654804982,1,6
25,15,10,0.5,8,3,52.33632500306703,1,6
25,15,10,0.5,8,4,741.7560079901014,1,6
25,15,10,0.5,6,6,2207.2594533020165,1,6
25,15,10,0.5,6,7,0.005435107974335551,0,2
25,15,10,0.5,6,8,80.4041444780305,1,6
25,15,10,0.5,6,9,72.98868280998431,1,6
25,15,10,0.5,9,0,0.008963061962276697,0,2
25,15,10,0.5,9,1,0.008044973947107792,0,2
25,15,10,0.5,9,2,0.006523102056235075,0,2
25,15,10,0.5,9,3,145.5003644169774,1,6
25,15,10,0.5,9,4,26.1091800511349,1,6
25,15,10,0.5,9,5,14.495085290865973,1,6
25,15,10,0.5,8,5,559.601714175893,1,6
25,15,10,0.5,9,6,19.500699255848303,1,6
25,15,10,0.5,9,7,59.293762918096036,1,6
25,15,10,0.5,5,0,5386.807061350206,1,6
25,15,10,0.5,5,1,12.777411691145971,1,6
25,15,10,0.5,9,8,209.47333075199276,1,6
25,15,10,0.5,9,9,45.77107423194684,1,6
25,15,10,0.5,5,2,202.2631202219054,1,6
25,15,10,0.5,5,3,1.3401499229948968,0,5
25,15,10,0.5,8,6,374.9643937109504,1,6
25,15,10,0.5,5,4,64.34497216786258,1,6
25,15,10,0.5,5,5,0.006769982166588306,0,2
25,15,10,0.5,5,6,23.115948854014277,1,6
25,15,10,0.5,5,7,4.946035931119695,1,6
25,15,10,0.5,10,0,0.008519150083884597,0,2
25,15,10,0.5,8,7,176.76605053595267,0,5
25,15,10,0.5,5,8,115.05237784492783,1,6
25,15,10,0.5,8,8,28.130093310028315,1,6
25,15,10,0.5,8,9,61.03283579600975,1,6
25,15,10,0.5,5,9,89.25209784414619,1,6
25,15,10,0.5,12,0,3.6196234931703657,1,6
25,15,10,0.5,13,0,0.01148189208470285,0,2
25,15,10,0.5,10,1,278.12871569301933,1,6
25,15,10,0.5,13,1,7.212033475050703,1,6
25,15,10,0.5,10,2,11.1265025800094,1,6
25,15,10,0.5,13,2,43.418296561110765,1,6
25,15,10,0.5,14,0,15.289822010090575,1,6
25,15,10,0.5,12,1,147.12806692603044,1,6
25,15,10,0.5,13,3,99.88311388110742,1,6
25,15,10,0.5,10,3,171.84666016092524,1,6
25,15,10,0.5,10,4,24.10463782493025,1,6
25,15,10,0.5,10,5,21.690835914108902,1,6
25,15,10,0.5,14,1,163.43456395505928,1,6
25,15,10,0.5,12,2,359.125645250082,1,6
25,15,10,0.5,12,3,76.89646925218403,1,6
25,15,10,0.5,12,4,13.37087877606973,1,6
25,15,10,0.5,12,5,73.54075206187554,1,6
25,15,10,0.5,12,6,12.911184485070407,1,6
25,15,10,0.5,12,7,0.0062026830855757,0,2
25,15,10,0.5,12,8,60.568393304012716,1,6
25,15,10,0.5,10,6,501.78019055584446,1,6
25,15,10,0.5,10,7,0.0055001669097691774,0,2
25,15,10,0.5,10,8,16.17955606104806,1,6
25,15,10,0.5,10,9,0.005239902995526791,0,2
25,15,10,0.5,11,0,934.9740230580792,1,6
25,15,10,0.5,15,0,35.563063280889764,1,6
25,15,10,0.5,15,1,8.254061356885359,1,6
25,15,10,0.5,14,2,725.342957993038,1,6
25,15,10,0.5,11,1,164.8332222441677,1,6
25,15,10,0.5,11,2,0.0063708811067044735,0,2
25,15,10,0.5,12,9,335.50502026011236,1,6
25,15,10,0.5,16,0,45.93575134896673,1,6
25,15,10,0.5,11,3,199.82024200097658,1,6
25,15,10,0.5,14,3,245.3555638140533,1,6
25,15,10,0.5,16,1,38.11802826402709,1,6
25,15,10,0.5,15,2,438.92045780899934,1,6
25,15,10,0.5,16,2,377.1811589219142,1,6
25,15,10,0.5,16,3,81.22026525903493,1,6
25,15,10,0.5,16,4,34.48734560306184,1,6
25,15,10,0.5,16,5,395.11148204491474,1,6
25,15,10,0.5,16,6,12.160643280018121,1,6
25,15,10,0.5,16,7,31.023640610044822,1,6
25,15,10,0.5,16,8,18.4231697130017,1,6
25,15,10,0.5,16,9,7.3069272469729185,1,6
25,15,10,0.5,18,0,64.70088776107877,1,6
25,15,10,0.5,18,1,11.168972602114081,1,6
25,15,10,0.5,19,0,0.009601403959095478,0,2
25,15,10,0.5,19,1,10.139025386888534,1,6
25,15,10,0.5,19,2,95.1655837399885,1,6
25,15,10,0.5,19,3,61.510393059113994,1,6
25,15,10,0.5,17,0,511.6699366630055,1,6
25,15,10,0.5,17,1,72.46776089491323,1,6
25,15,10,0.5,18,2,493.4674197079148,1,6
25,15,10,0.5,18,3,74.48323322995566,1,6
25,15,10,0.5,18,4,7.4669291998725384,0,5
25,15,10,0.5,19,4,681.5903429260943,1,6
25,15,10,0.5,18,5,296.34926136606373,1,6
25,15,10,0.5,18,6,17.996673569083214,1,6
25,15,10,0.5,19,5,102.2613806729205,1,6
25,15,10,0.5,19,6,27.735086621018127,1,6
25,15,10,0.5,18,7,126.73832178814337,1,6
25,15,10,0.5,19,7,71.46957644401118,1,6
25,15,10,0.5,18,8,181.28936521802098,1,6
25,15,10,0.5,18,9,0.006854105973616242,0,2
25,15,10,0.5,19,8,172.3092926479876,1,6
25,15,10,0.5,20,0,37.40617563482374,1,6
25,15,10,0.5,20,1,12.773868239950389,1,6
25,15,10,0.5,20,2,7.9235443759243935,1,6
25,15,10,0.5,19,9,297.6373232109472,1,6
25,15,10,0.5,21,0,0.009150027995929122,0,2
25,15,10,0.5,21,1,9.299903062172234,1,6
25,15,10,0.5,21,2,75.79907253594138,1,6
25,15,10,0.5,17,2,1276.7446321139578,1,6
25,15,10,0.5,17,3,5.342719258042052,1,6
25,15,10,0.5,17,4,0.011819208040833473,0,3
25,15,10,0.5,20,3,500.67207264411263,1,6
25,15,10,0.5,20,4,254.27855624002405,1,6
25,15,10,0.5,20,5,580.3412114211824,1,6
25,15,10,0.5,20,6,41.54365857318044,1,6
25,15,10,0.5,21,3,1240.6713124711532,1,6
25,15,10,0.5,21,4,255.8290884110611,1,6
25,15,10,0.5,21,5,0.009952193824574351,0,2
25,15,10,0.5,21,6,44.79455800494179,1,6
25,15,10,0.5,15,3,4304.555963292019,1,6
25,15,10,0.5,15,4,46.68156905006617,1,6
25,15,10,0.5,15,5,116.51923811296001,1,6
25,15,10,0.5,21,7,271.2745549150277,1,6
25,15,10,0.5,15,6,121.28079674998298,1,6
25,15,10,0.5,21,8,83.06243734899908,1,6
25,15,10,0.5,21,9,0.007889440981671214,0,2
25,15,10,0.5,20,7,951.5504288719967,1,6
25,15,10,0.5,22,0,138.81165852886625,1,6
25,15,10,0.5,22,1,0.007901872042566538,0,2
25,15,10,0.5,22,2,20.360591531032696,1,6
25,15,10,0.5,22,3,9.333302489016205,1,6
25,15,10,0.5,22,4,40.39669824298471,1,6
25,15,10,0.5,20,8,203.56671200110577,1,6
25,15,10,0.5,22,5,10.140841453103349,1,6
25,15,10,0.5,20,9,46.2496824900154,1,6
25,15,10,0.5,14,4,5397.7465101410635,1,6
25,15,10,0.5,15,7,828.8560835921671,1,6
25,15,10,0.5,15,8,4.116773867048323,1,6
25,15,10,0.5,15,9,55.82636922202073,1,6
25,15,10,0.5,14,5,259.9580325568095,1,6
25,15,10,0.5,24,0,83.44581177900545,1,6
25,15,10,0.5,24,1,0.00948497699573636,0,2
25,15,10,0.5,22,6,669.8504344769754,1,6
25,15,10,0.5,14,6,76.9467603599187,1,6
25,15,10,0.5,25,0,55.19407302909531,1,6
25,15,10,0.5,24,2,279.1598961879499,1,6
25,15,10,0.5,25,1,198.44251776812598,1,6
25,15,10,0.5,14,7,457.21597200701945,1,6
25,15,10,0.5,22,7,826.6374573528301,1,6
25,15,10,0.5,25,2,579.6591740099248,1,6
25,15,10,0.5,22,8,43.736057177884504,1,6
25,15,10,0.5,22,9,438.28387813596055,1,6
25,15,10,0.5,26,0,0.006593269063159823,0,2
25,15,10,0.5,26,1,0.008607283001765609,0,2
25,15,10,0.5,25,3,508.931634320179,1,6
25,15,10,0.5,25,4,63.80929103400558,1,6
25,15,10,0.5,25,5,0.007709499914199114,0,2
25,15,10,0.5,26,2,331.68372007785365,1,6
25,15,10,0.5,26,3,0.00580229889601469,0,2
25,15,10,0.5,26,4,0.009193587116897106,0,2
25,15,10,0.5,26,5,34.34901155997068,1,6
25,15,10,0.5,26,6,109.27866942598484,1,6
25,15,10,0.5,14,8,1824.4144477809314,1,6
25,15,10,0.5,14,9,272.7719739819877,1,6
25,15,10,0.5,27,0,54.13567320792936,1,6
25,15,10,0.5,27,1,15.562585919164121,1,6
25,15,10,0.5,27,2,5.88430346804671,1,6
25,15,10,0.5,24,3,2759.712032584008,1,6
25,15,10,0.5,27,3,503.42035936005414,1,6
25,15,10,0.5,24,4,423.1658611570019,1,6
25,15,10,0.5,27,4,224.74922510888427,1,6
25,15,10,0.5,24,5,36.40398552897386,1,6
25,15,10,0.5,24,6,21.712919170036912,1,6
25,15,10,0.5,24,7,18.231678267009556,1,6
25,15,10,0.5,27,5,74.35844659619033,1,6
25,15,10,0.5,24,8,153.8214146499522,1,6
25,15,10,0.5,24,9,42.559071843046695,1,6
