J,K,N,p,seed,sim,runtime,identifiable,branch
100,10,10,0.5,0,0,0.611076707020402,1,6
100,10,10,0.5,8,0,0.6450624116696417,1,6
100,10,10,0.5,3,0,0.6792861679568887,1,6
100,10,10,0.5,6,0,0.6927242251113057,1,6
100,10,10,0.5,5,0,0.7956583499908447,1,6
100,10,10,0.5,2,0,0.7277862220071256,1,6
100,10,10,0.5,4,0,0.7127805557101965,1,6
100,10,10,0.5,7,0,1.0520766940899193,1,6
100,10,10,0.5,0,1,0.6317549762316048,1,6
100,10,10,0.5,9,0,0.9283585017547011,1,6
100,10,10,0.5,8,1,0.8107523038052022,1,6
100,10,10,0.5,5,1,0.6840212857350707,1,6
100,10,10,0.5,3,1,0.768848086707294,1,6
100,10,10,0.5,6,1,0.7707408303394914,1,6
100,10,10,0.5,2,1,0.7466862197034061,1,6
100,10,10,0.5,4,1,0.7595531735569239,1,6
100,10,10,0.5,7,1,0.8885458880104125,1,6
100,10,10,0.5,0,2,0.7358316658064723,1,6
100,10,10,0.5,8,2,0.7425418691709638,1,6
100,10,10,0.5,6,2,0.7103913733735681,1,6
100,10,10,0.5,4,2,0.7346882661804557,1,6
100,10,10,0.5,3,2,0.9324346603825688,1,6
100,10,10,0.5,2,2,0.8285746490582824,1,6
100,10,10,0.5,5,2,1.0570470676757395,1,6
100,10,10,0.5,9,1,1.163506238721311,1,6
100,10,10,0.5,7,2,0.8012753399088979,1,6
100,10,10,0.5,0,3,0.8286260408349335,1,6
100,10,10,0.5,1,0,0.7425827202387154,1,6
100,10,10,0.5,8,3,0.8144831261597574,1,6
100,10,10,0.5,3,3,0.6081272098235786,1,6
100,10,10,0.5,6,3,0.8719984865747392,1,6
100,10,10,0.5,4,3,0.7500273562036455,1,6
100,10,10,0.5,2,3,0.8972665178589523,1,6
100,10,10,0.5,5,3,0.838340335059911,1,6
100,10,10,0.5,7,3,0.8023050101473927,1,6
100,10,10,0.5,0,4,0.7637301296927035,1,6
100,10,10,0.5,1,1,0.7030125330202281,1,6
100,10,10,0.5,3,4,0.6718440339900553,1,6
100,10,10,0.5,9,2,1.1591389742679894,1,6
100,10,10,0.5,6,4,0.6631984729319811,1,6
100,10,10,0.5,8,4,0.7982481461949646,1,6
100,10,10,0.5,4,4,0.7748920880258083,1,6
100,10,10,0.5,5,4,0.5494694812223315,1,6
100,10,10,0.5,1,2,0.6415532403625548,1,6
100,10,10,0.5,7,4,0.7270461586304009,1,6
100,10,10,0.5,0,5,0.7134933108463883,1,6
100,10,10,0.5,2,4,0.8956078044138849,1,6
100,10,10,0.5,6,5,0.7678188248537481,1,6
100,10,10,0.5,8,5,0.7639986639842391,1,6
100,10,10,0.5,4,5,0.6645563403144479,1,6
100,10,10,0.5,3,5,0.9025055491365492,1,6
100,10,10,0.5,9,3,0.8869829270988703,1,6
100,10,10,0.5,5,5,0.8110285890288651,1,6
100,10,10,0.5,2,5,0.6599233360029757,1,6
100,10,10,0.5,0,6,0.7019588258117437,1,6
100,10,10,0.5,7,5,0.7705991407856345,1,6
100,10,10,0.5,1,3,0.844178250990808,1,6
100,10,10,0.5,4,6,0.6196461240760982,1,6
100,10,10,0.5,8,6,0.6562167280353606,1,6
100,10,10,0.5,3,6,0.643561378121376,1,6
100,10,10,0.5,6,6,0.8045809529721737,1,6
100,10,10,0.5,7,6,0.6525038778781891,1,6
100,10,10,0.5,0,7,0.6760975676588714,1,6
100,10,10,0.5,2,6,0.7873670631088316,1,6
100,10,10,0.5,9,4,1.0768973082304,1,6
100,10,10,0.5,1,4,0.847019755281508,1,6
100,10,10,0.5,4,7,0.7358085988089442,1,6
100,10,10,0.5,3,7,0.8364367070607841,1,6
100,10,10,0.5,8,7,0.8635981888510287,1,6
100,10,10,0.5,6,7,0.8083901139907539,1,6
100,10,10,0.5,0,8,0.6826948430389166,1,6
100,10,10,0.5,7,7,0.7933948081918061,1,6
100,10,10,0.5,4,8,0.48030498810112476,1,6
100,10,10,0.5,9,5,0.7450001370161772,1,6
100,10,10,0.5,5,7,0.8331902544014156,1,6
100,10,10,0.5,2,7,0.9761655167676508,1,6
100,10,10,0.5,3,8,0.7033597771078348,1,6
100,10,10,0.5,6,8,0.6563291889615357,1,6
100,10,10,0.5,1,5,1.056645608972758,1,6
100,10,10,0.5,0,9,0.6085724360309541,1,6
100,10,10,0.5,8,8,0.8739468557760119,1,6
100,10,10,0.5,7,8,0.6818266566842794,1,6
100,10,10,0.5,9,6,0.6586573249660432,1,6
100,10,10,0.5,4,9,0.7145634009502828,1,6
100,10,10,0.5,5,8,0.8688876032829285,1,6
100,10,10,0.5,2,8,0.7806577538140118,1,6
100,10,10,0.5,3,9,0.7046449449844658,1,6
100,10,10,0.5,8,9,0.6161640300415456,1,6
100,10,10,0.5,6,9,0.7994768247008324,1,6
100,10,10,0.5,1,6,0.8586598737165332,1,6
100,10,10,0.5,7,9,0.7229215833358467,1,6
100,10,10,0.5,9,7,0.9189807162620127,1,6
100,10,10,0.5,5,9,0.8812601291574538,1,6
100,10,10,0.5,2,9,0.8687585406005383,1,6
100,10,10,0.5,1,7,0.6215717438608408,1,6
100,10,10,0.5,9,8,0.7519747549667954,1,6
100,10,10,0.5,1,8,0.7855882979929447,1,6
100,10,10,0.5,9,9,0.7960313470102847,1,6
100,10,10,0.5,1,9,0.6140455142594874,1,6
100,10,10,0.5,10,0,0.6192172169685364,1,6
100,10,10,0.5,18,0,0.7311730538494885,1,6
100,10,10,0.5,13,0,0.7802103296853602,1,6
100,10,10,0.5,16,0,0.7959959162399173,1,6
100,10,10,0.5,12,0,0.6533355712890625,1,6
100,10,10,0.5,15,0,0.8464579959399998,1,6
100,10,10,0.5,11,0,0.7911930428817868,1,6
100,10,10,0.5,17,0,0.7673409660346806,1,6
100,10,10,0.5,14,0,0.8677643779665232,1,6
100,10,10,0.5,10,1,0.5376745779067278,1,6
100,10,10,0.5,19,0,1.0150001579895616,1,6
100,10,10,0.5,13,1,0.7590138558298349,1,6
100,10,10,0.5,16,1,0.7717372979968786,1,6
100,10,10,0.5,17,1,0.66186986817047,1,6

100,10,10,0.5,12,1,0.8151870737783611,1,6
100,10,10,0.5,15,1,0.8026973740197718,1,6
100,10,10,0.5,18,1,0.9464184022508562,1,6
100,10,10,0.5,14,1,0.7234815103001893,1,6
100,10,10,0.5,10,2,0.823942475952208,1,6
100,10,10,0.5,18,2,0.5318817007355392,1,6
100,10,10,0.5,13,2,0.6722451159730554,1,6
100,10,10,0.5,16,2,0.6910359230823815,1,6
100,10,10,0.5,11,2,0.6533092488534749,1,6
100,10,10,0.5,17,2,0.7761437599547207,1,6
100,10,10,0.5,15,2,0.7529369392432272,1,6
100,10,10,0.5,19,1,0.9286614409647882,1,6
100,10,10,0.5,14,2,0.7497346880845726,1,6
100,10,10,0.5,12,2,1.032764945179224,1,6
100,10,10,0.5,10,3,0.8254173682071269,1,6
100,10,10,0.5,18,3,0.7126065189950168,1,6
