J,K,N,p,seed,sim,runtime,identifiable,branch
100,10,10,0.9,0,0,0.04618344362825155,0,5
100,10,10,0.9,0,1,0.003618534654378891,0,3
100,10,10,0.9,0,2,0.004029988311231136,0,3
100,10,10,0.9,0,3,0.00329380389302969,0,3
100,10,10,0.9,0,4,0.0036300821229815483,0,3
100,10,10,0.9,0,5,0.002989431843161583,0,3
100,10,10,0.9,0,6,0.0033178431913256645,0,3
100,10,10,0.9,0,7,0.0034324564039707184,0,3
100,10,10,0.9,0,8,0.0037735942751169205,0,3
100,10,10,0.9,0,9,0.0036631524562835693,0,3
100,10,10,0.9,1,0,0.005044891498982906,0,3
100,10,10,0.9,1,1,1.4309002486988902,0,5
100,10,10,0.9,1,2,0.003446626476943493,0,3
100,10,10,0.9,1,3,0.003214391879737377,0,3
100,10,10,0.9,1,4,0.00347836222499609,0,3
100,10,10,0.9,1,5,0.0037079816684126854,0,3
100,10,10,0.9,1,6,0.003190983086824417,0,3
100,10,10,0.9,1,7,0.0030357101932168007,0,3
100,10,10,0.9,1,8,0.00344244297593832,0,3
100,10,10,0.9,1,9,0.0038919709622859955,0,3
100,10,10,0.9,2,0,0.0037811528891324997,0,3
100,10,10,0.9,2,1,0.003445286303758621,0,3
100,10,10,0.9,2,2,0.0038705244660377502,0,3
100,10,10,0.9,2,3,0.00417027622461319,0,3
100,10,10,0.9,2,4,0.002991541288793087,0,3
100,10,10,0.9,2,5,0.0034667644649744034,0,3
100,10,10,0.9,2,6,0.003475726582109928,0,3
100,10,10,0.9,2,7,0.003964600153267384,0,3
100,10,10,0.9,2,8,0.004466199316084385,0,3
100,10,10,0.9,2,9,0.0034276191145181656,0,3
100,10,10,0.9,3,0,0.0037528499960899353,0,3
100,10,10,0.9,3,1,0.003618289716541767,0,3
100,10,10,0.9,3,2,0.003336304798722267,0,3
100,10,10,0.9,3,3,0.003943776711821556,0,3
100,10,10,0.9,3,4,0.003598554991185665,0,3
100,10,10,0.9,3,5,0.0031108837574720383,0,3
