J,K,N,p,seed,sim,runtime,identifiable,branch
50,10,10,0.8,0,0,0.003557213582098484,0,3
50,10,10,0.8,0,1,0.19022170826792717,0,5
50,10,10,0.8,2,0,0.09510223381221294,0,5
50,10,10,0.8,2,1,0.14195962995290756,0,5
50,10,10,0.8,1,0,0.39212729688733816,0,5
50,10,10,0.8,1,1,0.003929137252271175,0,3
50,10,10,0.8,0,2,1.3796231020241976,0,5
50,10,10,0.8,3,0,1.918329332023859,0,5
50,10,10,0.8,3,1,0.0029541943222284317,0,3
50,10,10,0.8,0,3,0.6400298653170466,0,5
50,10,10,0.8,0,4,0.003158389590680599,0,3
50,10,10,0.8,0,5,0.002848769538104534,0,3
50,10,10,0.8,4,0,2.2891027331352234,0,5
50,10,10,0.8,0,6,0.18944721668958664,0,5
50,10,10,0.8,0,7,0.0036393189802765846,0,3
50,10,10,0.8,0,8,0.0022445302456617355,0,2
50,10,10,0.8,0,9,0.0029932688921689987,0,3
50,10,10,0.8,4,1,0.5851944778114557,0,5
50,10,10,0.8,4,2,0.0035192500799894333,0,3
50,10,10,0.8,4,3,0.003986755385994911,0,3
50,10,10,0.8,1,2,2.992733092047274,0,5
50,10,10,0.8,4,4,1.3706804048269987,0,5
50,10,10,0.8,3,2,3.479009101167321,0,5
50,10,10,0.8,3,3,0.0030159391462802887,0,3
50,10,10,0.8,3,4,0.15387408435344696,0,5
50,10,10,0.8,3,5,0.3335827309638262,0,5
50,10,10,0.8,3,6,0.1309630125761032,0,5
50,10,10,0.8,2,2,7.3352952636778355,0,5
50,10,10,0.8,2,3,0.09211539104580879,0,5
50,10,10,0.8,1,3,4.496074290014803,True,6
50,10,10,0.8,1,4,0.0031062178313732147,0,3
50,10,10,0.8,1,5,0.0029988782480359077,0,3
50,10,10,0.8,2,4,0.16472386568784714,0,5
50,10,10,0.8,2,5,0.16451604291796684,0,5
50,10,10,0.8,2,6,0.21169926971197128,0,5
50,10,10,0.8,2,7,0.0033485330641269684,0,3
50,10,10,0.8,2,8,0.0028578583151102066,0,3
50,10,10,0.8,2,9,0.0027897153049707413,0,3
50,10,10,0.8,1,6,1.483179360628128,0,5
50,10,10,0.8,4,5,5.379055980592966,0,5
50,10,10,0.8,1,7,0.7482349555939436,0,5
50,10,10,0.8,1,8,0.002965458668768406,0,3
50,10,10,0.8,1,9,0.18276504520326853,0,5
50,10,10,0.8,4,6,1.7745515834540129,0,5
50,10,10,0.8,4,7,0.0034578051418066025,0,3
50,10,10,0.8,4,8,0.0031716246157884598,0,3
50,10,10,0.8,4,9,0.002796245738863945,0,3
50,10,10,0.8,8,0,0.0033499132841825485,0,3
50,10,10,0.8,9,0,0.003091059625148773,0,3
50,10,10,0.8,8,1,0.003911741077899933,0,3
50,10,10,0.8,9,1,0.0031900890171527863,0,3
50,10,10,0.8,8,2,0.003431914374232292,0,3
50,10,10,0.8,6,0,0.0033163316547870636,0,3
50,10,10,0.8,6,1,0.003210071474313736,0,3
50,10,10,0.8,8,3,1.1263908352702856,0,5
50,10,10,0.8,8,4,0.002344919368624687,0,3
50,10,10,0.8,8,5,0.0031958911567926407,0,3
50,10,10,0.8,7,0,1.3156381230801344,0,5
50,10,10,0.8,7,1,0.003325497731566429,0,3
50,10,10,0.8,7,2,0.15625132620334625,0,5
50,10,10,0.8,9,2,1.689275300130248,0,5
50,10,10,0.8,9,3,0.0028988197445869446,0,3
50,10,10,0.8,9,4,0.0028372853994369507,0,3
50,10,10,0.8,9,5,0.003660019487142563,0,3
50,10,10,0.8,9,6,0.0041375067085027695,0,3
50,10,10,0.8,7,3,0.14879445172846317,0,5
50,10,10,0.8,7,4,0.0026367995887994766,0,3
50,10,10,0.8,9,7,0.19739504158496857,0,5
50,10,10,0.8,9,8,0.16521170549094677,0,5
50,10,10,0.8,9,9,0.0037072505801916122,0,3
50,10,10,0.8,7,5,0.822110403329134,0,5
50,10,10,0.8,7,6,0.004263643175363541,0,3
50,10,10,0.8,6,2,2.6721670236438513,0,5
50,10,10,0.8,7,7,0.9813535343855619,0,5
50,10,10,0.8,8,6,3.6912081241607666,0,5
50,10,10,0.8,8,7,0.15468735620379448,0,5
50,10,10,0.8,8,8,0.23551670648157597,0,5
50,10,10,0.8,8,9,0.0036218687891960144,0,3
50,10,10,0.8,5,0,5.906697880476713,0,5
50,10,10,0.8,5,1,0.0033901650458574295,0,3
50,10,10,0.8,7,8,2.8382085524499416,0,5
50,10,10,0.8,5,2,0.6823218483477831,0,5
50,10,10,0.8,5,3,0.003501993604004383,0,3
50,10,10,0.8,5,4,0.13663914892822504,0,5
50,10,10,0.8,5,5,0.0032135164365172386,0,3
50,10,10,0.8,5,6,0.002930457703769207,0,3
50,10,10,0.8,5,7,0.0025390665978193283,0,3
50,10,10,0.8,7,9,0.4767229687422514,0,5
50,10,10,0.8,5,8,2.1014027623459697,0,5
50,10,10,0.8,6,3,6.14082389511168,0,5
